CustomerID,LastName,FirstName,BirthDate,Gender,ParticipantType,RegionID,MaritalStatus
857745,Sharon,Rogers,1983-07-20,FEMALE,INDIVIDUAL,33,Single
857747,Julia,Snyder,1984-08-29,FEMALE,INDIVIDUAL,702,Single
857914,Albert,Lawson,1959-07-14,MALE,INDIVIDUAL,279,Married
858227,Tina,Matthews,1951-02-27,FEMALE,INDIVIDUAL,224,Single
858347,Eric,Harvey,1979-08-26,MALE,INDIVIDUAL,568,Married
858356,Joyce,Flores,2008-09-13,FEMALE,INDIVIDUAL,985,Married
858409,Rachel,Hansen,1983-12-15,FEMALE,INDIVIDUAL,914,Married
858539,Frank,Adams,1993-06-29,MALE,INDIVIDUAL,684,Married
858916,Albert,Fernandez,1976-10-13,MALE,INDIVIDUAL,803,Married
858956,Carol,Cooper,2011-03-17,FEMALE,INDIVIDUAL,888,Divorced
859291,Ronald,Wheeler,1961-05-23,MALE,INDIVIDUAL,717,Married
859323,Ann,Rivera,2012-11-25,FEMALE,INDIVIDUAL,378,Married
859328,Patrick,Moreno,1981-11-26,MALE,INDIVIDUAL,97,Married
859699,Arthur,Rodriguez,1976-10-07,MALE,INDIVIDUAL,800,Married
859896,Brian,Reid,1968-06-02,MALE,INDIVIDUAL,611,Married
859954,Marie,Sims,1967-09-14,FEMALE,INDIVIDUAL,626,Married
860157,Angela,Ford,1969-06-30,FEMALE,INDIVIDUAL,931,Married
860194,Donna,Howard,1990-06-30,FEMALE,INDIVIDUAL,281,Married
860538,Rose,Montgomery,1951-10-04,FEMALE,INDIVIDUAL,133,Single
860648,Kimberly,Cruz,1969-06-20,FEMALE,INDIVIDUAL,847,Married
860912,Russell,Burke,1975-06-04,MALE,INDIVIDUAL,78,Divorced
861093,Brian,Ray,1975-10-17,MALE,INDIVIDUAL,938,Married
861157,Paula,Hernandez,1975-12-21,FEMALE,INDIVIDUAL,69,Married
861238,Ryan,Willis,2009-07-29,MALE,INDIVIDUAL,761,Married
861246,Sean,Tucker,1967-02-07,MALE,INDIVIDUAL,486,Single
861443,Jimmy,Lawrence,1985-04-29,MALE,INDIVIDUAL,439,Married
862089,Larry,Palmer,1978-01-03,MALE,INDIVIDUAL,150,Single
862278,Catherine,Berry,1973-10-10,FEMALE,INDIVIDUAL,733,Married
862699,Cheryl,Harris,1957-12-01,FEMALE,INDIVIDUAL,458,Single
862734,Diana,Turner,1983-07-23,FEMALE,INDIVIDUAL,48,Married
862787,Judith,Gilbert,1962-08-11,FEMALE,INDIVIDUAL,206,Divorced
862854,Henry,Hawkins,2010-03-11,MALE,INDIVIDUAL,503,Married
862855,Donald,Webb,1980-02-16,MALE,INDIVIDUAL,430,Married
863188,Philip,Stevens,1976-06-05,MALE,INDIVIDUAL,361,Married
863214,Alan,Butler,1973-10-19,MALE,INDIVIDUAL,373,Married
863318,Patricia,Graham,1966-10-29,FEMALE,INDIVIDUAL,397,Divorced
863408,Shirley,Dean,1963-06-12,FEMALE,INDIVIDUAL,495,Married
863495,Jesse,Morrison,1971-01-21,MALE,INDIVIDUAL,119,Single
864011,Daniel,Mcdonald,1970-03-06,MALE,INDIVIDUAL,974,Married
864114,Emily,Howard,1982-05-29,FEMALE,INDIVIDUAL,112,Divorced
864115,Norma,Marshall,1954-12-27,FEMALE,INDIVIDUAL,722,Single
864171,Beverly,Hughes,1984-02-16,FEMALE,INDIVIDUAL,948,Single
864425,Clarence,Robertson,1969-06-14,MALE,INDIVIDUAL,804,Married
864438,Earl,Schmidt,1970-03-29,MALE,INDIVIDUAL,28,Single
864569,Howard,Gilbert,1977-04-15,MALE,INDIVIDUAL,433,Married
864786,Justin,Edwards,1961-04-05,MALE,INDIVIDUAL,452,Married
865078,Larry,Davis,2002-09-04,MALE,INDIVIDUAL,363,Divorced
865258,Teresa,Ross,1984-10-03,FEMALE,INDIVIDUAL,751,Married
865283,Anna,Cunningham,2008-10-12,FEMALE,INDIVIDUAL,833,Married
865288,Lillian,Fuller,1953-01-11,FEMALE,INDIVIDUAL,314,Married
865332,Joseph,Stone,1974-03-30,MALE,INDIVIDUAL,663,Married
865362,Irene,Sims,1973-04-28,FEMALE,INDIVIDUAL,143,Married
865418,Carl,Parker,2008-08-22,MALE,INDIVIDUAL,841,Married
865485,Michelle,Price,1957-09-15,FEMALE,INDIVIDUAL,556,Married
865659,Mildred,Hart,1979-10-02,FEMALE,INDIVIDUAL,547,Married
865713,Andrew,Scott,1997-07-16,MALE,INDIVIDUAL,490,Single
865714,Daniel,Carroll,1965-09-23,MALE,INDIVIDUAL,685,Married
865994,Jesse,Long,1970-02-03,MALE,INDIVIDUAL,630,Married
866411,Robert,Austin,1986-06-06,MALE,INDIVIDUAL,384,Single
866589,Debra,Ray,1964-10-04,FEMALE,INDIVIDUAL,56,Single
867029,Tammy,Bishop,1961-10-21,FEMALE,INDIVIDUAL,538,Single
867059,Ernest,Owens,1957-03-08,MALE,INDIVIDUAL,800,Single
867111,Mark,Kelley,1969-08-24,MALE,INDIVIDUAL,209,Married
867161,Juan,Chavez,1960-09-09,MALE,INDIVIDUAL,943,Married
867178,Mildred,Gordon,1983-11-19,FEMALE,INDIVIDUAL,759,Married
867923,Steve,Wallace,1954-01-10,MALE,INDIVIDUAL,58,Married
868620,Teresa,Kim,1987-09-18,FEMALE,INDIVIDUAL,3,Married
868641,Keith,Graham,1964-02-02,MALE,INDIVIDUAL,191,Divorced
868726,Cynthia,Perkins,1974-01-01,FEMALE,INDIVIDUAL,744,Married
869068,Michael,Lynch,1976-04-16,MALE,INDIVIDUAL,87,Married
869079,Randy,Ray,2010-05-14,MALE,INDIVIDUAL,445,Single
869206,Albert,Wheeler,1954-12-30,MALE,INDIVIDUAL,412,Married
869380,Albert,Dean,1951-11-01,MALE,INDIVIDUAL,807,Married
869482,Jeremy,Wheeler,1967-08-26,MALE,INDIVIDUAL,408,Married
869537,Frank,Torres,1963-01-11,MALE,INDIVIDUAL,175,Married
870195,Rebecca,Nichols,1983-06-26,FEMALE,INDIVIDUAL,552,Married
870416,Theresa,Mitchell,1980-07-25,FEMALE,INDIVIDUAL,694,Single
870426,Lawrence,Alvarez,1984-04-02,MALE,INDIVIDUAL,380,Married
870539,Sara,Green,1996-01-10,FEMALE,INDIVIDUAL,516,Married
870557,Patricia,Little,1973-11-14,FEMALE,INDIVIDUAL,488,Single
870568,Eugene,Ross,1971-01-01,MALE,INDIVIDUAL,691,Married
870822,Theresa,Lynch,1980-03-29,FEMALE,INDIVIDUAL,699,Married
871065,Janice,Holmes,1986-07-24,FEMALE,INDIVIDUAL,371,Single
871391,Lillian,Brown,1979-09-05,FEMALE,INDIVIDUAL,376,Single
871504,Marilyn,Watkins,1982-08-14,FEMALE,INDIVIDUAL,505,Married
871537,Kimberly,Davis,1976-03-26,FEMALE,INDIVIDUAL,125,Married
872360,Sean,Perkins,2010-10-26,MALE,INDIVIDUAL,649,Married
872427,Carlos,Stephens,1979-10-24,MALE,INDIVIDUAL,28,Single
872505,Kenneth,Butler,1970-10-26,MALE,INDIVIDUAL,341,Single
872508,Judy,James,1980-01-09,FEMALE,INDIVIDUAL,930,Married
872564,Jimmy,Hall,1967-03-06,MALE,INDIVIDUAL,506,Single
872576,Joan,James,1999-07-25,FEMALE,INDIVIDUAL,453,Married
872702,Alan,Lawson,1972-01-17,MALE,INDIVIDUAL,370,Single
872761,Albert,Rice,1970-12-08,MALE,INDIVIDUAL,633,Married
872907,Heather,Thomas,1973-07-29,FEMALE,INDIVIDUAL,227,Divorced
873060,Benjamin,Sanders,1977-08-13,MALE,INDIVIDUAL,459,Single
873499,Donna,Rodriguez,1981-11-12,FEMALE,INDIVIDUAL,346,Married
873586,Sara,Spencer,1980-04-18,FEMALE,INDIVIDUAL,364,Married
873720,Gloria,Wood,1970-02-06,FEMALE,INDIVIDUAL,121,Single
873723,Douglas,Nelson,2010-11-07,MALE,INDIVIDUAL,570,Married
873791,Steve,Reid,1987-03-23,MALE,INDIVIDUAL,170,Married
874201,Theresa,Stewart,1963-07-20,FEMALE,INDIVIDUAL,610,Single
874264,Norma,Stephens,1974-05-03,FEMALE,INDIVIDUAL,300,Single
874342,Alice,Woods,1953-05-15,FEMALE,INDIVIDUAL,434,Married
874504,Heather,Coleman,1969-11-25,FEMALE,INDIVIDUAL,369,Married
874633,Carol,Richardson,1984-04-06,FEMALE,INDIVIDUAL,728,Married
874648,Jennifer,Sullivan,1978-04-27,FEMALE,INDIVIDUAL,581,Married
874744,Carl,Turner,1973-08-27,MALE,INDIVIDUAL,511,Married
874773,Ralph,Matthews,2006-07-04,MALE,INDIVIDUAL,259,Married
875016,Ruby,Kim,1976-01-18,FEMALE,INDIVIDUAL,906,Married
875083,Alice,Reyes,1964-03-11,FEMALE,INDIVIDUAL,222,Married
875135,Peter,Bowman,1972-05-05,MALE,INDIVIDUAL,128,Married
875243,Stephen,Fields,1963-02-18,MALE,INDIVIDUAL,886,Divorced
875517,Karen,Nelson,1967-06-17,FEMALE,INDIVIDUAL,593,Divorced
875983,Linda,Reynolds,1971-05-22,FEMALE,INDIVIDUAL,975,Married
876202,Nancy,Garrett,1983-09-10,FEMALE,INDIVIDUAL,2,Single
876353,Eugene,Crawford,1973-03-08,MALE,INDIVIDUAL,442,Single
876573,Robert,Gardner,1963-02-17,MALE,INDIVIDUAL,452,Single
876843,Roy,Stevens,1957-01-08,MALE,INDIVIDUAL,845,Married
877074,Michelle,Henry,1980-11-20,FEMALE,INDIVIDUAL,354,Married
877169,Jimmy,Lewis,1973-07-10,MALE,INDIVIDUAL,71,Married
877340,Lillian,Franklin,1986-12-01,FEMALE,INDIVIDUAL,231,Married
877364,Angela,Arnold,1986-03-14,FEMALE,INDIVIDUAL,224,Married
877412,Kelly,Ford,1996-05-09,FEMALE,INDIVIDUAL,69,Single
877710,Robert,Warren,1965-03-10,MALE,INDIVIDUAL,120,Single
877787,Earl,Alexander,1977-02-19,MALE,INDIVIDUAL,21,Single
877846,Nancy,Hill,1974-10-26,FEMALE,INDIVIDUAL,1,Married
877930,Carlos,Welch,1990-01-16,MALE,INDIVIDUAL,608,Single
878142,Rachel,Shaw,1968-09-11,FEMALE,INDIVIDUAL,9,Divorced
878340,Walter,Bell,1983-06-22,MALE,INDIVIDUAL,648,Married
878450,Carl,Brooks,1992-08-22,MALE,INDIVIDUAL,39,Married
878538,Carolyn,Simmons,2011-11-15,FEMALE,INDIVIDUAL,18,Married
878633,Lawrence,Hicks,1959-03-30,MALE,INDIVIDUAL,533,Married
878644,Julie,Evans,1965-06-05,FEMALE,INDIVIDUAL,574,Married
878653,Janice,Little,1980-02-18,FEMALE,INDIVIDUAL,78,Single
879177,Angela,Black,1968-07-10,FEMALE,INDIVIDUAL,220,Married
879453,Lillian,Parker,1982-06-01,FEMALE,INDIVIDUAL,286,Single
879614,Lawrence,Mills,1975-03-03,MALE,INDIVIDUAL,500,Single
879845,Bruce,Cole,2007-07-16,MALE,INDIVIDUAL,917,Single
879866,Alan,Carpenter,1974-01-01,MALE,INDIVIDUAL,636,Married
880257,Michael,Wells,1989-09-16,MALE,INDIVIDUAL,740,Married
880744,Gloria,Campbell,1966-05-15,FEMALE,INDIVIDUAL,292,Married
880984,Ruth,Roberts,1985-09-26,FEMALE,INDIVIDUAL,594,Married
881069,Jason,Payne,1960-12-05,MALE,INDIVIDUAL,96,Divorced
881676,Kenneth,Lewis,1957-04-07,MALE,INDIVIDUAL,727,Single
881696,Elizabeth,Mcdonald,1975-05-03,FEMALE,INDIVIDUAL,908,Married
881734,Beverly,Price,1959-10-07,FEMALE,INDIVIDUAL,711,Married
881869,Fred,Little,2008-05-24,MALE,INDIVIDUAL,689,Single
881873,Earl,Powell,1970-05-09,MALE,INDIVIDUAL,393,Single
882183,Christopher,Nelson,1980-04-28,MALE,INDIVIDUAL,956,Single
882193,Russell,Tucker,1960-03-01,MALE,INDIVIDUAL,928,Married
882201,Julie,Wilson,1986-08-03,FEMALE,INDIVIDUAL,741,Married
882357,Jeffrey,Watson,2011-05-13,MALE,INDIVIDUAL,939,Married
882371,Jeffrey,Crawford,1977-03-10,MALE,INDIVIDUAL,314,Single
882410,Judith,Pierce,1941-02-27,FEMALE,INDIVIDUAL,284,Single
882412,Michelle,Black,1972-02-18,FEMALE,INDIVIDUAL,955,Single
882414,Clarence,Crawford,1987-10-09,MALE,INDIVIDUAL,427,Single
882840,Larry,Alexander,1971-09-17,MALE,INDIVIDUAL,97,Single
883525,Lawrence,Hall,1989-12-25,MALE,INDIVIDUAL,4,Divorced
883702,Doris,Woods,1967-02-03,FEMALE,INDIVIDUAL,488,Single
883790,Jerry,Morrison,1966-04-18,MALE,INDIVIDUAL,735,Divorced
883831,Daniel,Gonzalez,1956-11-15,MALE,INDIVIDUAL,606,Married
884056,Andrea,Chapman,1962-08-19,FEMALE,INDIVIDUAL,919,Married
884481,Teresa,Wood,1975-02-22,FEMALE,INDIVIDUAL,485,Single
884581,Gloria,Thomas,1962-07-12,FEMALE,INDIVIDUAL,390,Married
884785,Tammy,Mason,1974-11-09,FEMALE,INDIVIDUAL,331,Single
884789,Kevin,Fernandez,1971-07-17,MALE,INDIVIDUAL,453,Divorced
884920,Irene,Fuller,1964-02-12,FEMALE,INDIVIDUAL,232,Single
884922,Betty,Gardner,1967-11-24,FEMALE,INDIVIDUAL,300,Single
884939,Mary,Williamson,1970-05-18,FEMALE,INDIVIDUAL,970,Single
885019,Jeremy,Greene,1958-02-12,MALE,INDIVIDUAL,481,Divorced
885033,Jonathan,Coleman,1994-11-05,MALE,INDIVIDUAL,880,Married
885038,Victor,Hunter,1987-12-25,MALE,INDIVIDUAL,652,Married
885057,Harold,Hall,1967-03-27,MALE,INDIVIDUAL,107,Divorced
885065,Lawrence,Hayes,2007-02-05,MALE,INDIVIDUAL,394,Married
885238,Wayne,Banks,1948-01-19,MALE,INDIVIDUAL,783,Married
885328,Karen,Sullivan,1978-11-04,FEMALE,INDIVIDUAL,751,Married
885374,Joshua,Martinez,1982-12-18,MALE,INDIVIDUAL,281,Single
885447,Jennifer,Spencer,1971-10-02,FEMALE,INDIVIDUAL,692,Married
885450,Michelle,Fox,1970-12-22,FEMALE,INDIVIDUAL,966,Single
885714,William,Mitchell,1982-06-13,MALE,INDIVIDUAL,475,Single
885854,Sarah,Martin,1981-08-27,FEMALE,INDIVIDUAL,40,Married
886056,Lois,Butler,1981-01-20,FEMALE,INDIVIDUAL,578,Married
886059,Helen,Campbell,1995-07-17,FEMALE,INDIVIDUAL,403,Married
886248,Anne,Rivera,1981-03-19,FEMALE,INDIVIDUAL,526,Married
886522,Matthew,Allen,1970-01-13,MALE,INDIVIDUAL,782,Married
886544,Ashley,Ward,2010-12-28,FEMALE,INDIVIDUAL,555,Single
886560,Amy,Oliver,1973-07-18,FEMALE,INDIVIDUAL,705,Married
886675,Stephen,White,1967-03-07,MALE,INDIVIDUAL,368,Married
886761,Billy,Riley,1977-06-25,MALE,INDIVIDUAL,525,Single
886899,Martha,Elliott,1986-12-23,FEMALE,INDIVIDUAL,230,Single
886987,Jose,Wilson,1955-06-15,MALE,INDIVIDUAL,11,Married
886990,Ronald,Rivera,1982-01-10,MALE,INDIVIDUAL,623,Married
887008,Lois,Johnston,2009-02-13,FEMALE,INDIVIDUAL,676,Married
887135,Kenneth,Little,2008-02-02,MALE,INDIVIDUAL,773,Married
887156,Randy,Morales,1985-03-09,MALE,INDIVIDUAL,767,Single
887187,Ralph,Gray,1977-09-26,MALE,INDIVIDUAL,132,Single
887200,Andrew,Brooks,1961-12-24,MALE,INDIVIDUAL,951,Married
887258,Anthony,Young,1971-12-30,MALE,INDIVIDUAL,947,Married
887370,Jose,Reynolds,1984-11-13,MALE,INDIVIDUAL,993,Married
887457,Justin,Burke,1972-09-22,MALE,INDIVIDUAL,444,Married
887542,Carlos,Diaz,1965-04-25,MALE,INDIVIDUAL,274,Married
887554,Shirley,Robertson,1976-02-02,FEMALE,INDIVIDUAL,468,Single
887597,Diana,Kennedy,1988-06-11,FEMALE,INDIVIDUAL,125,Single
887631,Bonnie,Wood,1978-12-07,FEMALE,INDIVIDUAL,764,Married
888054,Michelle,Sims,1975-05-01,FEMALE,INDIVIDUAL,944,Divorced
888196,Samuel,Henderson,1975-07-02,MALE,INDIVIDUAL,459,Single
888227,Brandon,Price,2011-11-11,MALE,INDIVIDUAL,317,Single
888300,Ronald,Austin,1974-05-28,MALE,INDIVIDUAL,191,Single
888322,Michelle,Phillips,1977-04-26,FEMALE,INDIVIDUAL,265,Married
888324,Stephanie,Baker,1976-08-04,FEMALE,INDIVIDUAL,178,Single
888365,Martha,Warren,2012-01-05,FEMALE,INDIVIDUAL,542,Married
888382,Gary,Flores,2010-09-24,MALE,INDIVIDUAL,179,Married
888467,Patrick,Simmons,1980-10-10,MALE,INDIVIDUAL,576,Single
888468,Gary,Riley,2010-07-22,MALE,INDIVIDUAL,721,Divorced
888470,Jeffrey,Coleman,2008-06-27,MALE,INDIVIDUAL,938,Divorced
888471,Thomas,Stanley,1977-12-28,MALE,INDIVIDUAL,254,Single
888521,Judith,Hanson,1998-03-01,FEMALE,INDIVIDUAL,70,Divorced
888574,Forever Corp,,,,COMPANY,562,
888586,Randy,Cook,1977-03-18,MALE,INDIVIDUAL,605,Married
888622,Eugene,Carter,1981-08-30,MALE,INDIVIDUAL,119,Married
888637,Debra,Hart,1983-10-12,FEMALE,INDIVIDUAL,805,Single
888652,Henry,Adams,1962-10-05,MALE,INDIVIDUAL,564,Single
888688,Judy,Morrison,1994-07-30,FEMALE,INDIVIDUAL,84,Single
888694,Aaron,Jordan,2003-01-04,MALE,INDIVIDUAL,217,Married
888711,Katherine,Greene,1971-10-04,FEMALE,INDIVIDUAL,467,Single
888737,Sharon,Pierce,1971-11-30,FEMALE,INDIVIDUAL,619,Single
888773,Tammy,Torres,1982-02-20,FEMALE,INDIVIDUAL,418,Married
888788,Stephen,Ellis,1962-08-26,MALE,INDIVIDUAL,462,Divorced
888813,Patrick,Johnson,1973-12-25,MALE,INDIVIDUAL,564,Divorced
888818,Stephanie,Frazier,1986-11-21,FEMALE,INDIVIDUAL,693,Married
888819,Terry,Banks,2012-11-19,MALE,INDIVIDUAL,420,Married
888827,Nicole,Harrison,1998-10-01,FEMALE,INDIVIDUAL,538,Married
888829,Ralph,Kim,1965-07-16,MALE,INDIVIDUAL,303,Married
888870,Harry,Bell,2007-11-30,MALE,INDIVIDUAL,498,Married
888890,Douglas,Lopez,1968-07-24,MALE,INDIVIDUAL,818,Single
888891,Margaret,Baker,2012-05-29,FEMALE,INDIVIDUAL,921,Single
888912,Virginia,Morrison,1953-02-23,FEMALE,INDIVIDUAL,200,Married
888946,Judith,Evans,1975-03-07,FEMALE,INDIVIDUAL,523,Single
888963,Steve,Montgomery,1978-04-25,MALE,INDIVIDUAL,809,Married
889008,Frank,Armstrong,1960-09-02,MALE,INDIVIDUAL,907,Married
889054,Phillip,Hill,1976-02-11,MALE,INDIVIDUAL,585,Married
889058,Thomas,Turner,1978-04-16,MALE,INDIVIDUAL,87,Single
889059,William,Lane,2012-02-20,MALE,INDIVIDUAL,691,Divorced
889062,Jason,Shaw,1999-09-17,MALE,INDIVIDUAL,487,Married
889068,Billy,Bell,2012-03-25,MALE,INDIVIDUAL,437,Married
889069,Eugene,Hunt,1975-02-27,MALE,INDIVIDUAL,30,Married
889082,Nancy,Harris,2011-07-14,FEMALE,INDIVIDUAL,792,Married
889083,Richard,Mills,1953-08-01,MALE,INDIVIDUAL,621,Married
889097,Bruce,Owens,1954-05-06,MALE,INDIVIDUAL,675,Married
889129,Andrea,Harris,1982-06-03,FEMALE,INDIVIDUAL,183,Married
889151,Evelyn,Phillips,2009-10-19,FEMALE,INDIVIDUAL,608,Married
889161,Ryan,Wright,2012-12-10,MALE,INDIVIDUAL,192,Married
889162,Jose,Oliver,1980-09-16,MALE,INDIVIDUAL,52,Single
889163,Brian,Harvey,2010-10-20,MALE,INDIVIDUAL,957,Single
889165,Albert,Stone,1980-02-19,MALE,INDIVIDUAL,701,Married
889207,Randy,Hughes,1990-01-29,MALE,INDIVIDUAL,236,Married
889220,Raymond,Moreno,2013-01-05,MALE,INDIVIDUAL,794,Married
889221,Joshua,Dean,1982-10-22,MALE,INDIVIDUAL,331,Married
889244,Carol,Fox,1973-05-22,FEMALE,INDIVIDUAL,993,Married
889308,Judy,Meyer,1985-03-18,FEMALE,INDIVIDUAL,513,Married
889554,Beverly,Garrett,1995-04-29,FEMALE,INDIVIDUAL,859,Married
889606,Laura,Richards,1962-08-20,FEMALE,INDIVIDUAL,301,Married
889611,Ruth,Coleman,1963-02-12,FEMALE,INDIVIDUAL,970,Single
889615,Wanda,Simpson,1978-07-26,FEMALE,INDIVIDUAL,673,Single
889630,Mildred,Hernandez,2012-12-27,FEMALE,INDIVIDUAL,348,Single
889656,Jack,Scott,1963-02-13,MALE,INDIVIDUAL,17,Single
889676,Mark,Cruz,1976-01-01,MALE,INDIVIDUAL,289,Single
889710,Robin,Stanley,1970-04-22,FEMALE,INDIVIDUAL,191,Married
889727,Tina,Turner,1970-03-10,FEMALE,INDIVIDUAL,518,Married
889800,Willie,Robertson,2011-05-13,MALE,INDIVIDUAL,924,Married
889803,Ruby,Willis,1960-02-17,FEMALE,INDIVIDUAL,652,Single
889832,Charles,Thomas,2010-09-17,MALE,INDIVIDUAL,316,Married
889833,Raymond,Mitchell,1980-01-21,MALE,INDIVIDUAL,175,Single
889834,Joe,White,2012-12-16,MALE,INDIVIDUAL,722,Divorced
889849,Ronald,Ortiz,1996-10-26,MALE,INDIVIDUAL,134,Married
889851,William,Bowman,1968-10-31,MALE,INDIVIDUAL,413,Divorced
889904,Henry,Murray,2013-01-03,MALE,INDIVIDUAL,993,Married
889991,Billy,Hernandez,2000-04-25,MALE,INDIVIDUAL,155,Married
890000,Brandon,Martinez,1976-02-10,MALE,INDIVIDUAL,392,Single
890010,Andrea,Adams,1981-12-12,FEMALE,INDIVIDUAL,820,Married
890055,Sharon,Simmons,1979-08-14,FEMALE,INDIVIDUAL,786,Divorced
890057,Sara,Coleman,2010-06-28,FEMALE,INDIVIDUAL,906,Married
890068,Marilyn,Gonzales,1980-09-03,FEMALE,INDIVIDUAL,179,Single
890069,Theresa,Berry,1949-08-18,FEMALE,INDIVIDUAL,412,Married
890071,Andrew,Ray,1979-05-14,MALE,INDIVIDUAL,241,Single
890127,Clarence,Martinez,1976-03-23,MALE,INDIVIDUAL,945,Married
890130,Richard,Chavez,2011-12-20,MALE,INDIVIDUAL,251,Married
890132,Katherine,Cooper,1972-10-04,FEMALE,INDIVIDUAL,777,Married
890166,Amy,Wells,2011-03-28,FEMALE,INDIVIDUAL,901,Married
890179,Carolyn,Reed,1975-08-11,FEMALE,INDIVIDUAL,532,Married
890232,Andrea,Stone,1974-05-18,FEMALE,INDIVIDUAL,574,Single
890286,Charles,Wilson,2013-02-26,MALE,INDIVIDUAL,497,Single
890412,Catherine,Morgan,1973-02-21,FEMALE,INDIVIDUAL,847,Married
890477,Rose,Owens,2010-12-21,FEMALE,INDIVIDUAL,261,Married
890504,Jerry,Fuller,1976-01-02,MALE,INDIVIDUAL,981,Married
890517,Jane,Vasquez,1992-08-05,FEMALE,INDIVIDUAL,15,Married
890542,Frank,Meyer,2013-03-05,MALE,INDIVIDUAL,775,Married
890549,Sara,Olson,1969-01-02,FEMALE,INDIVIDUAL,743,Married
890558,Sandra,Harvey,1970-07-02,FEMALE,INDIVIDUAL,762,Single
890732,Jeremy,Davis,1972-12-16,MALE,INDIVIDUAL,827,Single
890784,Jane,Jones,1974-03-11,FEMALE,INDIVIDUAL,495,Married
890856,Fred,Moreno,1969-08-13,MALE,INDIVIDUAL,815,Married
890858,Diane,Russell,2003-07-04,FEMALE,INDIVIDUAL,620,Married
890887,Brandon,Watkins,1994-11-26,MALE,INDIVIDUAL,110,Married
890891,Linda,Gonzales,1982-01-30,FEMALE,INDIVIDUAL,220,Married
890966,Ashley,Howell,1971-08-19,FEMALE,INDIVIDUAL,691,Married
890987,Lori,Owens,1981-10-03,FEMALE,INDIVIDUAL,906,Single
891002,Jonathan,Foster,2000-09-27,MALE,INDIVIDUAL,409,Divorced
891090,Philip,Wells,2007-08-24,MALE,INDIVIDUAL,177,Married
891100,Anthony,Cook,2012-01-31,MALE,INDIVIDUAL,308,Single
891122,Gerald,Richardson,2000-05-11,MALE,INDIVIDUAL,302,Single
891131,Catherine,Henderson,1998-11-21,FEMALE,INDIVIDUAL,32,Married
891140,Martha,Campbell,1986-04-26,FEMALE,INDIVIDUAL,298,Married
891203,Jessica,Duncan,1979-12-04,FEMALE,INDIVIDUAL,792,Married
891220,Gloria,Jordan,1968-07-01,FEMALE,INDIVIDUAL,839,Married
891250,Cynthia,Fox,2008-01-17,FEMALE,INDIVIDUAL,774,Married
891259,Raymond,Gutierrez,2013-01-04,MALE,INDIVIDUAL,88,Single
891260,Larry,Nichols,1979-02-15,MALE,INDIVIDUAL,620,Divorced
891335,Phillip,Warren,2012-02-29,MALE,INDIVIDUAL,781,Married
891336,Jack,Andrews,1979-11-16,MALE,INDIVIDUAL,682,Divorced
891413,Diane,Schmidt,2012-10-27,FEMALE,INDIVIDUAL,678,Married
891414,Jeffrey,Reyes,1971-01-22,MALE,INDIVIDUAL,759,Divorced
891422,Anne,Garcia,2009-03-22,FEMALE,INDIVIDUAL,40,Married
891424,Keith,Garza,2011-08-03,MALE,INDIVIDUAL,377,Divorced
891425,Walter,Simpson,1973-06-24,MALE,INDIVIDUAL,429,Married
891427,Marilyn,Thomas,1975-01-22,FEMALE,INDIVIDUAL,195,Divorced
891449,Tammy,Hicks,1974-08-19,FEMALE,INDIVIDUAL,718,Married
891462,Margaret,Williamson,2011-03-03,FEMALE,INDIVIDUAL,99,Single
891497,Laura,Cox,1972-05-10,FEMALE,INDIVIDUAL,287,Single
891510,Carl,Dixon,1970-07-12,MALE,INDIVIDUAL,262,Single
891512,Terry,Jacobs,1978-10-19,MALE,INDIVIDUAL,731,Married
891533,Virginia,Scott,1989-08-30,FEMALE,INDIVIDUAL,193,Married
891600,Larry,Warren,2010-03-20,MALE,INDIVIDUAL,602,Married
891604,Rose,Green,1977-07-03,FEMALE,INDIVIDUAL,743,Single
891621,Albert,Coleman,1972-10-25,MALE,INDIVIDUAL,569,Single
891647,Johnny,Long,1976-08-18,MALE,INDIVIDUAL,621,Single
891650,Linda,Marshall,1969-09-19,FEMALE,INDIVIDUAL,213,Single
891698,Jessica,Perkins,1949-12-16,FEMALE,INDIVIDUAL,620,Married
891717,Marie,Johnson,1985-01-17,FEMALE,INDIVIDUAL,403,Married
891737,Kelly,Morrison,1987-03-19,FEMALE,INDIVIDUAL,712,Single
891738,Maria,Fernandez,2006-08-16,FEMALE,INDIVIDUAL,748,Married
891739,Jeffrey,Robinson,1972-08-17,MALE,INDIVIDUAL,540,Single
891767,Kevin,Murray,2012-08-05,MALE,INDIVIDUAL,745,Single
891769,Karen,Frazier,1971-11-04,FEMALE,INDIVIDUAL,919,Single
891806,Martin,Gonzalez,2013-01-16,MALE,INDIVIDUAL,682,Married
891833,Wayne,Carter,1981-07-15,MALE,INDIVIDUAL,898,Divorced
891838,Jean,Carter,1982-04-28,FEMALE,INDIVIDUAL,3,Married
891839,David,Henry,2011-05-11,MALE,INDIVIDUAL,107,Married
891851,Anne,Robertson,1977-05-27,FEMALE,INDIVIDUAL,667,Married
891902,Amy,Cunningham,2009-10-13,FEMALE,INDIVIDUAL,895,Married
891903,Brandon,Bishop,1977-01-21,MALE,INDIVIDUAL,115,Single
891928,Frances,Day,1962-10-14,FEMALE,INDIVIDUAL,694,Married
891943,Jessica,Tucker,1986-06-21,FEMALE,INDIVIDUAL,280,Single
